City,Building ID,Class_x,Year,Gross Rental Income,Lost Rent,Effective Gross Income,Operating Expenses,Net Operating Income,Class_y,Studio Units,1-Bedroom Units,Studio Rent,1-Bedroom Rent,Initial Equity Investment,Equity Reversion,Rent CAGR,Vacancy Rate,Operating Expense Ratio
New Hope,333592,B,2,2481240.23978714,310747.598383009,2170492.64140413,933486.9119683687,1237005.7294357615,B,49,34,2019.31735597349,2827.04429836289,20239724.86813894,21970901.013730824,0.06000000000000005,0.12523881944203336,0.430080661948008
New Hope,333592,B,3,2630114.65417437,329392.45428599,2300722.19988838,989496.1266864716,1311226.0732019083,B,49,34,2019.31735597349,2827.04429836289,20239724.86813894,21970901.013730824,0.06000000000000005,0.12523881944203336,0.430080661948008
New Hope,333592,B,4,2787921.53342483,349156.001543149,2438765.53188168,1048865.8942876586,1389899.6375940212,B,49,34,2019.31735597349,2827.04429836289,20239724.86813894,21970901.013730824,0.06000000000000005,0.12523881944203336,0.430080661948008
New Hope,333592,B,5,2955196.82543032,370105.361635738,2585091.46379458,1111797.847944918,1473293.615849662,B,49,34,2019.31735597349,2827.04429836289,20239724.86813894,21970901.013730824,0.06000000000000005,0.12523881944203336,0.430080661948008
New Hope,713740,B,1,1623887.24497042,228230.55654004,1395656.68843038,603577.1794319776,792079.5089984025,B,37,27,1809.14354386188,2532.80096140663,25359774.12267817,27616544.438294902,0.05999999999999983,0.14054581514013742,0.43246823121722605
New Hope,713740,B,2,1721320.47966865,241924.389932442,1479396.0897362,639791.8101978949,839604.279538305,B,37,27,1809.14354386188,2532.80096140663,25359774.12267817,27616544.438294902,0.05999999999999983,0.14054581514013742,0.43246823121722605
New Hope,713740,B,3,1824599.70844877,256439.853328389,1568159.85512038,678179.3188097721,889980.5363106078,B,37,27,1809.14354386188,2532.80096140663,25359774.12267817,27616544.438294902,0.05999999999999983,0.14054581514013742,0.43246823121722605
New Hope,713740,B,4,1934075.69095569,271826.244528092,1662249.4464276,718870.0779383573,943379.3684892427,B,37,27,1809.14354386188,2532.80096140663,25359774.12267817,27616544.438294902,0.05999999999999983,0.14054581514013742,0.43246823121722605
New Hope,713740,B,5,2050120.23241303,288135.819199778,1761984.41321326,762002.2826146604,999982.1305985996,B,37,27,1809.14354386188,2532.80096140663,25359774.12267817,27616544.438294902,0.05999999999999983,0.14054581514013742,0.43246823121722605
New Hope,172849,C,1,1837345.20063119,148692.707153575,1688652.49347761,900828.1747159881,787824.3187616218,C,42,59,1228.82905339165,1720.36067474831,19778365.05857937,21377242.89684773,0.0600000000000005,0.08092801891691022,0.533459772330554
New Hope,172849,C,2,1947585.91266906,157614.26958279,1789971.64308627,954877.8651989492,835093.7778873207,C,42,59,1228.82905339165,1720.36067474831,19778365.05857937,21377242.89684773,0.0600000000000005,0.08092801891691022,0.533459772330554
New Hope,172849,C,3,2064441.06742921,167071.125757757,1897369.94167145,1012170.5371108882,885199.4045605618,C,42,59,1228.82905339165,1720.36067474831,19778365.05857937,21377242.89684773,0.0600000000000005,0.08092801891691022,0.533459772330554
New Hope,172849,C,4,2188307.53147496,177095.393303223,2011212.13817174,1072900.769337543,938311.368834197,C,42,59,1228.82905339165,1720.36067474831,19778365.05857937,21377242.89684773,0.0600000000000005,0.08092801891691022,0.533459772330554
New Hope,172849,C,5,2319605.98336346,187721.116901416,2131884.86646204,1137274.8154977935,994610.0509642467,C,42,59,1228.82905339165,1720.36067474831,19778365.05857937,21377242.89684773,0.0600000000000005,0.08092801891691022,0.533459772330554
New Hope,100647,C,1,979174.224044288,76543.7595234312,902630.464520856,500517.36771387217,402113.0968069839,C,29,24,1303.48006395672,1824.8720895394,21447795.676705927,23324796.659373447,0.05999999999999961,0.07817174680853256,0.5545097217381889
New Hope,100647,C,2,1037924.67748694,81136.3850948371,956788.292392108,530548.4097767049,426239.88261540316,C,29,24,1303.48006395672,1824.8720895394,21447795.676705927,23324796.659373447,0.05999999999999961,0.07817174680853256,0.5545097217381889
New Hope,100647,C,3,1100200.15813616,86004.5682005274,1014195.58993563,562381.3143633046,451814.27557232534,C,29,24,1303.48006395672,1824.8720895394,21447795.676705927,23324796.659373447,0.05999999999999961,0.07817174680853256,0.5545097217381889
New Hope,100647,C,4,1166212.16762433,91164.842292559,1075047.32533177,596124.1932251041,478923.13210666575,C,29,24,1303.48006395672,1824.8720895394,21447795.676705927,23324796.659373447,0.05999999999999961,0.07817174680853256,0.5545097217381889
New Hope,100647,C,5,1236184.89768179,96634.7328301126,1139550.16485167,631891.6448186069,507658.520033063,C,29,24,1303.48006395672,1824.8720895394,21447795.676705927,23324796.659373447,0.05999999999999961,0.07817174680853256,0.5545097217381889
New Hope,867829,B,1,1911748.67111321,121113.245823145,1790635.42529006,783879.5712607472,1006755.8540293128,B,46,26,1933.40278227468,2706.76389518456,20510506.013437618,22364006.256267708,0.05999999999999939,0.06335207532934814,0.437766147251202
New Hope,867829,B,2,2026453.59138,128380.040572534,1898073.55080746,830912.3455363903,1067161.2052710697,B,46,26,1933.40278227468,2706.76389518456,20510506.013437618,22364006.256267708,0.05999999999999939,0.06335207532934814,0.437766147251202
New Hope,867829,B,3,2148040.8068628,136082.843006886,2011957.96385591,880767.0862685749,1131190.8775873352,B,46,26,1933.40278227468,2706.76389518456,20510506.013437618,22364006.256267708,0.05999999999999939,0.06335207532934814,0.437766147251202
New Hope,867829,B,4,2276923.25527457,144247.813587299,2132675.44168727,933613.1114446918,1199062.3302425784,B,46,26,1933.40278227468,2706.76389518456,20510506.013437618,22364006.256267708,0.05999999999999939,0.06335207532934814,0.437766147251202
New Hope,867829,B,5,2413538.65059104,152902.682402537,2260635.96818851,989629.8981313747,1271006.070057135,B,46,26,1933.40278227468,2706.76389518456,20510506.013437618,22364006.256267708,0.05999999999999939,0.06335207532934814,0.437766147251202
New Hope,823508,B,1,2268156.49692747,209106.795756677,2059049.70117079,1115480.7556745198,943568.9454962702,B,40,50,1718.3003764602,2405.62052704428,19625425.809847657,21111843.687262397,0.05999999999999983,0.09219240208510347,0.541745425105693
New Hope,823508,B,2,2404245.88674311,221653.203502077,2182592.68324104,1182409.6010149925,1000183.0822260475,B,40,50,1718.3003764602,2405.62052704428,19625425.809847657,21111843.687262397,0.05999999999999983,0.09219240208510347,0.541745425105693
New Hope,823508,B,3,2548500.6399477,234952.395712202,2313548.2442355,1253354.1770758908,1060194.0671596094,B,40,50,1718.3003764602,2405.62052704428,19625425.809847657,21111843.687262397,0.05999999999999983,0.09219240208510347,0.541745425105693
New Hope,823508,B,4,2701410.67834456,249049.539454934,2452361.13888963,1328555.427700444,1123805.711189186,B,40,50,1718.3003764602,2405.62052704428,19625425.809847657,21111843.687262397,0.05999999999999983,0.09219240208510347,0.541745425105693
New Hope,823508,B,5,2863495.31904524,263992.51182223,2599502.80722301,1408268.753362472,1191234.053860538,B,40,50,1718.3003764602,2405.62052704428,19625425.809847657,21111843.687262397,0.05999999999999983,0.09219240208510347,0.541745425105693
New Hope,873824,B,1,1102441.63354851,124163.257264204,978278.37628431,561047.0310480448,417231.3452362652,B,19,22,1844.78184998078,2582.69458997309,19769720.22157343,21557666.009813316,0.0600000000000005,0.11262569689476466,0.573504479552139
New Hope,873824,B,2,1168588.13156142,131613.052700056,1036975.07886136,594709.8529109226,442265.22595043737,B,19,22,1844.78184998078,2582.69458997309,19769720.22157343,21557666.009813316,0.0600000000000005,0.11262569689476466,0.573504479552139
New Hope,873824,B,3,1238703.41945511,139509.835862059,1099193.58359305,630392.4440855827,468801.1395074673,B,19,22,1844.78184998078,2582.69458997309,19769720.22157343,21557666.009813316,0.0600000000000005,0.11262569689476466,0.573504479552139
New Hope,873824,B,4,1313025.62462241,147880.426013783,1165145.19860863,668215.990730716,496929.2078779141,B,19,22,1844.78184998078,2582.69458997309,19769720.22157343,21557666.009813316,0.0600000000000005,0.11262569689476466,0.573504479552139
New Hope,873824,B,5,1391807.16209976,156753.25157461,1235053.91052515,708308.9501745602,526744.9603505897,B,19,22,1844.78184998078,2582.69458997309,19769720.22157343,21557666.009813316,0.0600000000000005,0.11262569689476466,0.573504479552139
New Hope,535037,A,1,3333874.34320098,330082.088236272,3003792.25496471,1385699.9378503582,1618092.317114352,A,26,56,2661.13852426643,3725.593933973,20485198.37924085,21986032.039222993,0.06000000000000005,0.09900855708897154,0.461316835596754
New Hope,535037,A,2,3533906.80379304,349887.013530448,3184019.79026259,1468841.9341213785,1715177.8561412117,A,26,56,2661.13852426643,3725.593933973,20485198.37924085,21986032.039222993,0.06000000000000005,0.09900855708897154,0.461316835596754
New Hope,535037,A,3,3745941.21202062,370880.234342275,3375060.97767835,1556972.4501686634,1818088.5275096868,A,26,56,2661.13852426643,3725.593933973,20485198.37924085,21986032.039222993,0.06000000000000005,0.09900855708897154,0.461316835596754
New Hope,535037,A,4,3970697.68474186,393133.048402811,3577564.63633905,1650390.7971787825,1927173.8391602673,A,26,56,2661.13852426643,3725.593933973,20485198.37924085,21986032.039222993,0.06000000000000005,0.09900855708897154,0.461316835596754
New Hope,535037,A,5,4208939.54582637,416721.03130698,3792218.51451939,1749414.2450095082,2042804.269509882,A,26,56,2661.13852426643,3725.593933973,20485198.37924085,21986032.039222993,0.06000000000000005,0.09900855708897154,0.461316835596754
New Hope,806824,A,1,2481971.63769887,316460.769829532,2165510.86786934,1040898.5177403956,1124612.3501289443,A,23,44,2444.81051782789,3422.73472495905,19156612.871316068,20427593.101911064,0.06000000000000072,0.12750378168017032,0.480671112384923
New Hope,806824,A,2,2630889.93596081,335448.416019304,2295441.5199415,1103352.4288048192,1192089.0911366807,A,23,44,2444.81051782789,3422.73472495905,19156612.871316068,20427593.101911064,0.06000000000000072,0.12750378168017032,0.480671112384923
New Hope,806824,A,3,2788743.33211846,355575.320980462,2433168.01113799,1169553.5745331082,1263614.4366048817,A,23,44,2444.81051782789,3422.73472495905,19156612.871316068,20427593.101911064,0.06000000000000072,0.12750378168017032,0.480671112384923
New Hope,806824,A,4,2956067.93204556,376909.84023929,2579158.09180627,1239726.7890050951,1339431.302801175,A,23,44,2444.81051782789,3422.73472495905,19156612.871316068,20427593.101911064,0.06000000000000072,0.12750378168017032,0.480671112384923
New Hope,806824,A,5,3133432.0079683,399524.430653648,2733907.57731465,1314110.3963454028,1419797.1809692474,A,23,44,2444.81051782789,3422.73472495905,19156612.871316068,20427593.101911064,0.06000000000000072,0.12750378168017032,0.480671112384923
New Hope,185482,B,1,2939890.91430806,436488.075519488,2503402.83878857,1229999.181365458,1273403.6574231118,B,47,67,1739.99225515392,2435.98915721549,19612737.978109214,20735393.60179673,0.06000000000000005,0.14847084066798452,0.491330904602102
New Hope,185482,B,2,3116284.36916655,462677.360050657,2653607.00911589,1303799.1322473886,1349807.8768685015,B,47,67,1739.99225515392,2435.98915721549,19612737.978109214,20735393.60179673,0.06000000000000005,0.14847084066798452,0.491330904602102
New Hope,185482,B,3,3303261.43131654,490438.001653696,2812823.42966284,1382027.08018223,1430796.3494806099,B,47,67,1739.99225515392,2435.98915721549,19612737.978109214,20735393.60179673,0.06000000000000005,0.14847084066798452,0.491330904602102
New Hope,185482,B,4,3501457.11719553,519864.281752918,2981592.83544261,1464948.704993164,1516644.1304494462,B,47,67,1739.99225515392,2435.98915721549,19612737.978109214,20735393.60179673,0.06000000000000005,0.14847084066798452,0.491330904602102
New Hope,185482,B,5,3711544.54422726,551056.138658093,3160488.40556917,1552845.6272927553,1607642.7782764148,B,47,67,1739.99225515392,2435.98915721549,19612737.978109214,20735393.60179673,0.06000000000000005,0.14847084066798452,0.491330904602102
New Hope,782509,A,1,1751262.08814571,177017.765703067,1574244.32244264,840566.6491301323,733677.6733125078,A,19,28,2507.53449047209,3510.54828666093,21157020.122011524,22667967.639061477,0.060000000000000275,0.10108011068206174,0.533949296908301
New Hope,782509,A,2,1856337.81343445,187638.831645251,1668698.9817892,891000.648077941,777698.3337112591,A,19,28,2507.53449047209,3510.54828666093,21157020.122011524,22667967.639061477,0.060000000000000275,0.10108011068206174,0.533949296908301
New Hope,782509,A,3,1967718.08224052,198897.161543966,1768820.92069655,944460.6869626164,824360.2337339337,A,19,28,2507.53449047209,3510.54828666093,21157020.122011524,22667967.639061477,0.060000000000000275,0.10108011068206174,0.533949296908301
New Hope,782509,A,4,2085781.16717495,210830.991236604,1874950.17593834,1001128.3281803718,873821.8477579681,A,19,28,2507.53449047209,3510.54828666093,21157020.122011524,22667967.639061477,0.060000000000000275,0.10108011068206174,0.533949296908301
New Hope,782509,A,5,2210928.03720545,223480.8507108,1987447.18649465,1061196.0278711992,926251.1586234509,A,19,28,2507.53449047209,3510.54828666093,21157020.122011524,22667967.639061477,0.060000000000000275,0.10108011068206174,0.533949296908301
New Hope,426976,A,1,3289010.48692708,416674.624283513,2872335.86264357,1570391.4900084755,1301944.3726350947,A,33,50,2661.01172081479,3725.41640914071,21222047.832993705,22905313.355146125,0.06000000000000005,0.1266869248181729,0.5467297576277022
New Hope,426976,A,2,3486351.1161427,441675.101740524,3044676.01440218,1664614.9794089817,1380061.0349931982,A,33,50,2661.01172081479,3725.41640914071,21222047.832993705,22905313.355146125,0.06000000000000005,0.1266869248181729,0.5467297576277022
New Hope,426976,A,3,3695532.18311127,468175.607844955,3227356.57526631,1764491.87817352,1462864.69709279,A,33,50,2661.01172081479,3725.41640914071,21222047.832993705,22905313.355146125,0.06000000000000005,0.1266869248181729,0.5467297576277022
New Hope,426976,A,4,3917264.11409794,496266.144315653,3420997.96978229,1870361.3908639322,1550636.5789183578,A,33,50,2661.01172081479,3725.41640914071,21222047.832993705,22905313.355146125,0.06000000000000005,0.1266869248181729,0.5467297576277022
New Hope,426976,A,5,4152299.96094382,526042.112974592,3626257.84796923,1982583.0743157694,1643674.7736534604,A,33,50,2661.01172081479,3725.41640914071,21222047.832993705,22905313.355146125,0.06000000000000005,0.1266869248181729,0.5467297576277022
New Hope,985673,A,1,2580106.227848,304869.257580444,2275236.97026756,1035992.1066805559,1239244.8635870041,A,18,50,2443.28241273485,3420.59537782879,22952708.161515232,24667566.517998636,0.06000000000000005,0.11816151377407735,0.45533371697925895
New Hope,985673,A,2,2734912.60151888,323161.413035271,2411751.18848361,1098151.6330813875,1313599.5554022223,A,18,50,2443.28241273485,3420.59537782879,22952708.161515232,24667566.517998636,0.06000000000000005,0.11816151377407735,0.45533371697925895
New Hope,985673,A,3,2899007.35761001,342551.097817387,2556456.25979263,1164040.7310662724,1392415.5287263577,A,18,50,2443.28241273485,3420.59537782879,22952708.161515232,24667566.517998636,0.06000000000000005,0.11816151377407735,0.45533371697925895
New Hope,985673,A,4,3072947.79906661,363104.16368643,2709843.63538018,1233883.1749302451,1475960.460449935,A,18,50,2443.28241273485,3420.59537782879,22952708.161515232,24667566.517998636,0.06000000000000005,0.11816151377407735,0.45533371697925895
New Hope,985673,A,5,3257324.66701061,384890.413507616,2872434.253503,1307916.165426064,1564518.0880769358,A,18,50,2443.28241273485,3420.59537782879,22952708.161515232,24667566.517998636,0.06000000000000005,0.11816151377407735,0.45533371697925895
New Hope,334129,C,1,831130.331627782,65021.3072894422,766109.02433834,403365.8593661039,362743.16497223615,C,25,25,1154.34768281636,1616.08675594291,19397745.5158254,20911387.950682968,0.05999999999999894,0.07823238403788843,0.526512345569191
